C-FLUOR Logger Concatenated Data File
Logger:             7800-286200
Sensor SN: 21202721
Concatenation Date: 2026Aug28 10:43:02 PDT


            Unix Timestamp,               UTC_Date_&_Time,         Pacific Standard Time,       Battery,   Temperature,        Sensor
                  (Second),                        (none),                        (none),        (Volt),       (deg C),     ( ppb QS)
                1778322720,           2026-05-09 10:32:00,           2026-05-09 03:32:00,      2.990000,     22.049000,      0.095855
                1778323320,           2026-05-09 10:42:00,           2026-05-09 03:42:00,      2.990000,     21.982000,      0.087328
                1778323920,           2026-05-09 10:52:00,           2026-05-09 03:52:00,      3.010000,     21.906000,      0.062249
                1778324520,           2026-05-09 11:02:00,           2026-05-09 04:02:00,      2.990000,     21.856000,      0.107893
                1778325120,           2026-05-09 11:12:00,           2026-05-09 04:12:00,      2.990000,     21.806000,      0.067766
                1778325720,           2026-05-09 11:22:00,           2026-05-09 04:22:00,      2.990000,     21.781000,      0.103379
                1778326320,           2026-05-09 11:32:00,           2026-05-09 04:32:00,      2.990000,     21.713000,      0.092344
                1778326920,           2026-05-09 11:42:00,           2026-05-09 04:42:00,      2.990000,     21.705000,      0.121938
                1778327520,           2026-05-09 11:52:00,           2026-05-09 04:52:00,      2.990000,     21.680000,      0.083316
                1778328120,           2026-05-09 12:02:00,           2026-05-09 05:02:00,      2.990000,     21.588000,      0.152033
                1778328720,           2026-05-09 12:12:00,           2026-05-09 05:12:00,      2.990000,     21.571000,      0.134477
                1778329320,           2026-05-09 12:22:00,           2026-05-09 05:22:00,      2.990000,     21.588000,      0.091341
                1778329920,           2026-05-09 12:32:00,           2026-05-09 05:32:00,      2.980000,     21.563000,      0.143506
                1778330520,           2026-05-09 12:42:00,           2026-05-09 05:42:00,      2.990000,     21.563000,      0.129461
                1778331120,           2026-05-09 12:52:00,           2026-05-09 05:52:00,      2.990000,     21.529000,      0.191658
                1778331720,           2026-05-09 13:02:00,           2026-05-09 06:02:00,      2.990000,     21.496000,      0.126954
                1778332320,           2026-05-09 13:12:00,           2026-05-09 06:12:00,      2.990000,     21.579000,      0.140998
                1778332920,           2026-05-09 13:22:00,           2026-05-09 06:22:00,      2.990000,     21.605000,      0.150026
                1778333520,           2026-05-09 13:32:00,           2026-05-09 06:32:00,      2.990000,     21.680000,      0.111404
                1778334120,           2026-05-09 13:42:00,           2026-05-09 06:42:00,      2.990000,     21.705000,      0.167080
                1778334720,           2026-05-09 13:52:00,           2026-05-09 06:52:00,      2.990000,     21.781000,      0.102877
                1778335320,           2026-05-09 14:02:00,           2026-05-09 07:02:00,      2.990000,     21.889000,      0.135982
                1778335920,           2026-05-09 14:12:00,           2026-05-09 07:12:00,      2.990000,     21.982000,      0.097861
                1778336520,           2026-05-09 14:22:00,           2026-05-09 07:22:00,      2.990000,     22.090000,      0.185137
                1778337120,           2026-05-09 14:32:00,           2026-05-09 07:32:00,      2.990000,     22.182000,      0.172096
                1778337720,           2026-05-09 14:42:00,           2026-05-09 07:42:00,      2.990000,     22.291000,      0.135982
                1778338320,           2026-05-09 14:52:00,           2026-05-09 07:52:00,      2.990000,     22.425000,      0.135982
                1778338920,           2026-05-09 15:02:00,           2026-05-09 08:02:00,      2.990000,     22.542000,      0.149023
                1778339520,           2026-05-09 15:12:00,           2026-05-09 08:12:00,      2.990000,     22.718000,      0.150026
                1778340120,           2026-05-09 15:22:00,           2026-05-09 08:22:00,      2.990000,     22.852000,      0.144007
                1778340720,           2026-05-09 15:32:00,           2026-05-09 08:32:00,      2.990000,     23.052000,      0.123944
                1778341320,           2026-05-09 15:42:00,           2026-05-09 08:42:00,      2.990000,     23.228000,      0.088833
                1778341920,           2026-05-09 15:52:00,           2026-05-09 08:52:00,      2.990000,     23.412000,      0.110401
                1778342520,           2026-05-09 16:02:00,           2026-05-09 09:02:00,      2.990000,     23.637000,      0.132973
                1778343120,           2026-05-09 16:12:00,           2026-05-09 09:12:00,      2.990000,     23.854000,      0.126954
                1778343720,           2026-05-09 16:22:00,           2026-05-09 09:22:00,      2.990000,     24.055000,      0.145011
                1778344320,           2026-05-09 16:32:00,           2026-05-09 09:32:00,      2.990000,     24.313000,      0.181626
                1778344920,           2026-05-09 16:42:00,           2026-05-09 09:42:00,      2.990000,     24.513000,      0.162566
                1778345520,           2026-05-09 16:52:00,           2026-05-09 09:52:00,      2.990000,     24.788000,      0.140496
                1778346120,           2026-05-09 17:02:00,           2026-05-09 10:02:00,      2.990000,     25.055000,      0.142503
                1778346720,           2026-05-09 17:12:00,           2026-05-09 10:12:00,      2.990000,     25.296000,      0.147017
                1778347320,           2026-05-09 17:22:00,           2026-05-09 10:22:00,      2.990000,     25.570000,      0.173601
                1778347920,           2026-05-09 17:32:00,           2026-05-09 10:32:00,      2.990000,     25.852000,      0.133474
                1778348520,           2026-05-09 17:42:00,           2026-05-09 10:42:00,      2.990000,     26.135000,      0.163068
                1778349120,           2026-05-09 17:52:00,           2026-05-09 10:52:00,      2.990000,     26.383000,      0.152534
                1778349720,           2026-05-09 18:02:00,           2026-05-09 11:02:00,      2.990000,     26.648000,      0.171093
                1778350320,           2026-05-09 18:12:00,           2026-05-09 11:12:00,      2.990000,     26.946000,      0.154541
                1778350920,           2026-05-09 18:22:00,           2026-05-09 11:22:00,      2.990000,     27.210000,      0.165576
                1778351520,           2026-05-09 18:32:00,           2026-05-09 11:32:00,      2.990000,     27.424000,      0.133976
                1778352120,           2026-05-09 18:42:00,           2026-05-09 11:42:00,      2.990000,     27.672000,      0.164572
                1778352720,           2026-05-09 18:52:00,           2026-05-09 11:52:00,      2.990000,     27.918000,      0.176610
                1778353320,           2026-05-09 19:02:00,           2026-05-09 12:02:00,      2.990000,     28.206000,      0.170591
                1778353920,           2026-05-09 19:12:00,           2026-05-09 12:12:00,      2.990000,     28.460000,      0.128458
                1778354520,           2026-05-09 19:22:00,           2026-05-09 12:22:00,      2.990000,     28.738000,      0.131969
                1778355120,           2026-05-09 19:32:00,           2026-05-09 12:32:00,      2.990000,     29.015000,      0.165074
                1778355720,           2026-05-09 19:42:00,           2026-05-09 12:42:00,      2.990000,     29.284000,      0.131468
                1778356320,           2026-05-09 19:52:00,           2026-05-09 12:52:00,      2.990000,     29.520000,      0.163569
                1778356920,           2026-05-09 20:02:00,           2026-05-09 13:02:00,      2.990000,     29.730000,      0.155042
                1778357520,           2026-05-09 20:12:00,           2026-05-09 13:12:00,      2.990000,     29.916000,      0.129963
                1778358120,           2026-05-09 20:22:00,           2026-05-09 13:22:00,      2.990000,     30.110000,      0.141499
                1778358720,           2026-05-09 20:32:00,           2026-05-09 13:32:00,      2.990000,     30.304000,      0.191156
                1778359320,           2026-05-09 20:42:00,           2026-05-09 13:42:00,      2.990000,     30.489000,      0.171595
                1778359920,           2026-05-09 20:52:00,           2026-05-09 13:52:00,      2.990000,     30.657000,      0.131468
                1778360520,           2026-05-09 21:02:00,           2026-05-09 14:02:00,      2.990000,     30.841000,      0.095855
                1778361120,           2026-05-09 21:12:00,           2026-05-09 14:12:00,      2.990000,     31.017000,      0.107893
                1778361720,           2026-05-09 21:22:00,           2026-05-09 14:22:00,      2.990000,     31.192000,      0.052217
                1778362320,           2026-05-09 21:32:00,           2026-05-09 14:32:00,      2.990000,     31.335000,      0.106890
                1778362920,           2026-05-09 21:42:00,           2026-05-09 14:42:00,      2.990000,     31.470000,      0.113411
                1778363520,           2026-05-09 21:52:00,           2026-05-09 14:52:00,      2.990000,     31.605000,      0.080306
                1778364120,           2026-05-09 22:02:00,           2026-05-09 15:02:00,      2.990000,     31.707000,      0.117925
                1778364720,           2026-05-09 22:12:00,           2026-05-09 15:12:00,      2.990000,     31.802000,      0.106890
                1778365320,           2026-05-09 22:22:00,           2026-05-09 15:22:00,      2.990000,     31.881000,      0.082814
                1778365920,           2026-05-09 22:32:00,           2026-05-09 15:32:00,      2.990000,     31.952000,      0.129461
                1778366520,           2026-05-09 22:42:00,           2026-05-09 15:42:00,      2.990000,     31.991000,      0.123944
                1778367120,           2026-05-09 22:52:00,           2026-05-09 15:52:00,      2.990000,     32.046000,      0.069271
                1778367720,           2026-05-09 23:02:00,           2026-05-09 16:02:00,      2.990000,     32.093000,      0.100369
                1778368320,           2026-05-09 23:12:00,           2026-05-09 16:12:00,      2.990000,     32.124000,      0.084319
                1778368920,           2026-05-09 23:22:00,           2026-05-09 16:22:00,      2.990000,     32.124000,      0.113411
                1778369520,           2026-05-09 23:32:00,           2026-05-09 16:32:00,      2.990000,     32.132000,      0.082814
                1778370120,           2026-05-09 23:42:00,           2026-05-09 16:42:00,      2.990000,     32.117000,      0.110401
                1778370720,           2026-05-09 23:52:00,           2026-05-09 16:52:00,      2.990000,     32.077000,      0.106890
                1778371320,           2026-05-10 00:02:00,           2026-05-09 17:02:00,      2.990000,     32.030000,      0.098865
                1778371920,           2026-05-10 00:12:00,           2026-05-09 17:12:00,      2.990000,     31.960000,      0.086827
                1778372520,           2026-05-10 00:22:00,           2026-05-09 17:22:00,      2.990000,     31.889000,      0.124947
                1778373120,           2026-05-10 00:32:00,           2026-05-09 17:32:00,      2.990000,     31.794000,      0.102376
                1778373720,           2026-05-10 00:42:00,           2026-05-09 17:42:00,      2.990000,     31.715000,      0.109900
                1778374320,           2026-05-10 00:52:00,           2026-05-09 17:52:00,      2.990000,     31.589000,      0.106388
                1778374920,           2026-05-10 01:02:00,           2026-05-09 18:02:00,      2.990000,     31.494000,      0.085823
                1778375520,           2026-05-10 01:12:00,           2026-05-09 18:12:00,      2.990000,     31.375000,      0.099366
                1778376120,           2026-05-10 01:22:00,           2026-05-09 18:22:00,      2.990000,     31.224000,      0.060243
                1778376720,           2026-05-10 01:32:00,           2026-05-09 18:32:00,      2.990000,     31.097000,      0.088833
                1778377320,           2026-05-10 01:42:00,           2026-05-09 18:42:00,      2.990000,     30.969000,      0.045195
                1778377920,           2026-05-10 01:52:00,           2026-05-09 18:52:00,      2.990000,     30.825000,      0.110903
                1778378520,           2026-05-10 02:02:00,           2026-05-09 19:02:00,      2.990000,     30.697000,      0.081811
                1778379120,           2026-05-10 02:12:00,           2026-05-09 19:12:00,      2.990000,     30.529000,      0.087830
                1778379720,           2026-05-10 02:22:00,           2026-05-09 19:22:00,      2.990000,     30.392000,      0.049208
                1778380320,           2026-05-10 02:32:00,           2026-05-09 19:32:00,      2.990000,     30.255000,      0.107392
                1778380920,           2026-05-10 02:42:00,           2026-05-09 19:42:00,      2.990000,     30.102000,      0.102877
                1778381520,           2026-05-10 02:52:00,           2026-05-09 19:52:00,      2.990000,     29.941000,      0.060744
                1778382120,           2026-05-10 03:02:00,           2026-05-09 20:02:00,      2.990000,     29.795000,      0.097360
                1778382720,           2026-05-10 03:12:00,           2026-05-09 20:12:00,      2.990000,     29.666000,      0.071779
                1778383320,           2026-05-10 03:22:00,           2026-05-09 20:22:00,      2.990000,     29.503000,      0.079804
                1778383920,           2026-05-10 03:32:00,           2026-05-09 20:32:00,      2.990000,     29.373000,      0.123944
                1778384520,           2026-05-10 03:42:00,           2026-05-09 20:42:00,      2.990000,     29.235000,      0.100871
                1778385120,           2026-05-10 03:52:00,           2026-05-09 20:52:00,      2.990000,     29.129000,      0.072281
                1778385720,           2026-05-10 04:02:00,           2026-05-09 21:02:00,      2.990000,     28.999000,      0.088833
                1778386320,           2026-05-10 04:12:00,           2026-05-09 21:12:00,      2.990000,     28.852000,      0.092344
                1778386920,           2026-05-10 04:22:00,           2026-05-09 21:22:00,      2.990000,     28.746000,      0.075792
                1778387520,           2026-05-10 04:32:00,           2026-05-09 21:32:00,      2.990000,     28.582000,      0.104884
                1778388120,           2026-05-10 04:42:00,           2026-05-09 21:42:00,      2.990000,     28.484000,      0.081309
                1778388720,           2026-05-10 04:52:00,           2026-05-09 21:52:00,      2.990000,     28.337000,      0.052719
                1778389320,           2026-05-10 05:02:00,           2026-05-09 22:02:00,      2.990000,     28.222000,      0.064255
                1778389920,           2026-05-10 05:12:00,           2026-05-09 22:12:00,      2.990000,     28.083000,      0.069773
                1778390520,           2026-05-10 05:22:00,           2026-05-09 22:22:00,      2.990000,     27.984000,      0.089836
                1778391120,           2026-05-10 05:32:00,           2026-05-09 22:32:00,      2.990000,     27.885000,      0.108896
                1778391720,           2026-05-10 05:42:00,           2026-05-09 22:42:00,      2.990000,     27.762000,      0.075792
                1778392320,           2026-05-10 05:52:00,           2026-05-09 22:52:00,      2.990000,     27.647000,      0.079804
                1778392920,           2026-05-10 06:02:00,           2026-05-09 23:02:00,      2.990000,     27.523000,      0.071779
                1778393520,           2026-05-10 06:12:00,           2026-05-09 23:12:00,      2.990000,     27.408000,      0.041182
                1778394120,           2026-05-10 06:22:00,           2026-05-09 23:22:00,      2.990000,     27.284000,      0.092344
                1778394720,           2026-05-10 06:32:00,           2026-05-09 23:32:00,      2.990000,     27.177000,      0.056230
                1778395320,           2026-05-10 06:42:00,           2026-05-09 23:42:00,      2.980000,     27.053000,      0.055728
                1778395920,           2026-05-10 06:52:00,           2026-05-09 23:52:00,      2.990000,     26.954000,      0.083817
                1778396520,           2026-05-10 07:02:00,           2026-05-10 00:02:00,      2.990000,     26.871000,      0.042687
                1778397120,           2026-05-10 07:12:00,           2026-05-10 00:12:00,      2.990000,     26.764000,      0.050712
                1778397720,           2026-05-10 07:22:00,           2026-05-10 00:22:00,      2.990000,     26.681000,      0.073785
                1778398320,           2026-05-10 07:32:00,           2026-05-10 00:32:00,      2.990000,     26.607000,      0.067766
                1778398920,           2026-05-10 07:42:00,           2026-05-10 00:42:00,      2.990000,     26.507000,      0.029646
                1778399520,           2026-05-10 07:52:00,           2026-05-10 00:52:00,      2.990000,     26.425000,      0.039176
                1778400120,           2026-05-10 08:02:00,           2026-05-10 01:02:00,      2.990000,     26.358000,      0.130966
                1778400720,           2026-05-10 08:12:00,           2026-05-10 01:12:00,      2.990000,     26.259000,      0.055227
                1778401320,           2026-05-10 08:22:00,           2026-05-10 01:22:00,      2.990000,     26.143000,      0.062751
                1778401920,           2026-05-10 08:32:00,           2026-05-10 01:32:00,      2.980000,     26.077000,      0.059239
                1778402520,           2026-05-10 08:42:00,           2026-05-10 01:42:00,      2.990000,     25.960000,      0.063754
                1778403120,           2026-05-10 08:52:00,           2026-05-10 01:52:00,      2.990000,     25.836000,      0.023125
                1778403720,           2026-05-10 09:02:00,           2026-05-10 02:02:00,      2.990000,     25.720000,     -0.001452
                1778404320,           2026-05-10 09:12:00,           2026-05-10 02:12:00,      2.990000,     25.587000,      0.014097
                1778404920,           2026-05-10 09:22:00,           2026-05-10 02:22:00,      2.990000,     25.470000,      0.072281
                1778405520,           2026-05-10 09:32:00,           2026-05-10 02:32:00,      2.990000,     25.346000,      0.026135
                1778406120,           2026-05-10 09:42:00,           2026-05-10 02:42:00,      2.990000,     25.246000,      0.055227
                1778406720,           2026-05-10 09:52:00,           2026-05-10 02:52:00,      2.980000,     25.104000,      0.053220
                1778407320,           2026-05-10 10:02:00,           2026-05-10 03:02:00,      2.990000,     25.021000,      0.018611
                1778407920,           2026-05-10 10:12:00,           2026-05-10 03:12:00,      2.980000,     24.963000,      0.011589
                1778408520,           2026-05-10 10:22:00,           2026-05-10 03:22:00,      2.980000,     24.888000,      0.039176
                1778409120,           2026-05-10 10:32:00,           2026-05-10 03:32:00,      2.980000,     24.788000,      0.028643
                1778409720,           2026-05-10 10:42:00,           2026-05-10 03:42:00,      2.990000,     24.688000,      0.057233
                1778410320,           2026-05-10 10:52:00,           2026-05-10 03:52:00,      2.990000,     24.563000,      0.034160
                1778410920,           2026-05-10 11:02:00,           2026-05-10 04:02:00,      2.990000,     24.472000,      0.040179
                1778411520,           2026-05-10 11:12:00,           2026-05-10 04:12:00,      2.990000,     24.430000,      0.083316
                1778412120,           2026-05-10 11:22:00,           2026-05-10 04:22:00,      2.990000,     24.296000,      0.052217
                1778412720,           2026-05-10 11:32:00,           2026-05-10 04:32:00,      2.980000,     24.238000,      0.024128
                1778413320,           2026-05-10 11:42:00,           2026-05-10 04:42:00,      2.980000,     24.105000,      0.036668
                1778413920,           2026-05-10 11:52:00,           2026-05-10 04:52:00,      2.990000,     24.063000,      0.050712
                1778414520,           2026-05-10 12:02:00,           2026-05-10 05:02:00,      2.990000,     23.946000,      0.025633
                1778415120,           2026-05-10 12:12:00,           2026-05-10 05:12:00,      2.990000,     23.879000,      0.060744
                1778415720,           2026-05-10 12:22:00,           2026-05-10 05:22:00,      2.990000,     23.804000,      0.060243
                1778416320,           2026-05-10 12:32:00,           2026-05-10 05:32:00,      2.990000,     23.737000,      0.040681
                1778416920,           2026-05-10 12:42:00,           2026-05-10 05:42:00,      2.990000,     23.687000,      0.064255
                1778417520,           2026-05-10 12:52:00,           2026-05-10 05:52:00,      2.990000,     23.629000,      0.042687
                1778418120,           2026-05-10 13:02:00,           2026-05-10 06:02:00,      2.990000,     23.570000,      0.041182
                1778418720,           2026-05-10 13:12:00,           2026-05-10 06:12:00,      2.990000,     23.529000,      0.042687
                1778419320,           2026-05-10 13:22:00,           2026-05-10 06:22:00,      2.990000,     23.454000,      0.075290
                1778419920,           2026-05-10 13:32:00,           2026-05-10 06:32:00,      2.990000,     23.420000,      0.094350
                1778420520,           2026-05-10 13:42:00,           2026-05-10 06:42:00,      2.990000,     23.395000,      0.063754
                1778421120,           2026-05-10 13:52:00,           2026-05-10 06:52:00,      2.990000,     23.353000,      0.077296
                1778421720,           2026-05-10 14:02:00,           2026-05-10 07:02:00,      2.990000,     23.295000,      0.107392
                1778422320,           2026-05-10 14:12:00,           2026-05-10 07:12:00,      2.990000,     23.387000,      0.085823
                1778422920,           2026-05-10 14:22:00,           2026-05-10 07:22:00,      2.990000,     23.437000,      0.070274
                1778423520,           2026-05-10 14:32:00,           2026-05-10 07:32:00,      2.980000,     23.554000,      0.053722
                1778424120,           2026-05-10 14:42:00,           2026-05-10 07:42:00,      2.990000,     23.612000,      0.097360
                1778424720,           2026-05-10 14:52:00,           2026-05-10 07:52:00,      2.990000,     23.671000,      0.113411
                1778425320,           2026-05-10 15:02:00,           2026-05-10 08:02:00,      2.990000,     23.813000,      0.140496
                1778425920,           2026-05-10 15:12:00,           2026-05-10 08:12:00,      2.980000,     23.938000,      0.105887
                1778426520,           2026-05-10 15:22:00,           2026-05-10 08:22:00,      2.990000,     24.055000,      0.101373
                1778427120,           2026-05-10 15:32:00,           2026-05-10 08:32:00,      2.980000,     24.171000,      0.078801
                1778427720,           2026-05-10 15:42:00,           2026-05-10 08:42:00,      2.990000,     24.238000,      0.067265
                1778428320,           2026-05-10 15:52:00,           2026-05-10 08:52:00,      2.990000,     24.263000,      0.005570
                1778428920,           2026-05-10 16:02:00,           2026-05-10 09:02:00,      2.990000,     24.213000,      0.048706
                1778429520,           2026-05-10 16:12:00,           2026-05-10 09:12:00,      2.980000,     24.130000,      0.049709
                1778430120,           2026-05-10 16:22:00,           2026-05-10 09:22:00,      2.990000,     24.013000,      0.060243
                1778430720,           2026-05-10 16:32:00,           2026-05-10 09:32:00,      2.990000,     23.854000,      0.054725
                1778431320,           2026-05-10 16:42:00,           2026-05-10 09:42:00,      2.990000,     23.712000,      0.098865
                1778431920,           2026-05-10 16:52:00,           2026-05-10 09:52:00,      2.990000,     23.554000,      0.148522
                1778432520,           2026-05-10 17:02:00,           2026-05-10 10:02:00,      2.980000,     23.169000,      0.090839
                1778433120,           2026-05-10 17:12:00,           2026-05-10 10:12:00,      2.980000,     22.659000,      0.082814
                1778433720,           2026-05-10 17:22:00,           2026-05-10 10:22:00,      2.990000,     22.534000,      0.029646
                1778434320,           2026-05-10 17:32:00,           2026-05-10 10:32:00,      2.990000,     22.676000,      0.100369
                1778434920,           2026-05-10 17:42:00,           2026-05-10 10:42:00,      2.980000,     23.002000,      0.048706
                1778435520,           2026-05-10 17:52:00,           2026-05-10 10:52:00,      2.980000,     23.395000,      0.096357
                1778436120,           2026-05-10 18:02:00,           2026-05-10 11:02:00,      2.990000,     23.821000,      0.098865
                1778436720,           2026-05-10 18:12:00,           2026-05-10 11:12:00,      2.990000,     24.263000,      0.079303
                1778437320,           2026-05-10 18:22:00,           2026-05-10 11:22:00,      2.980000,     24.647000,      0.107893
                1778437920,           2026-05-10 18:32:00,           2026-05-10 11:32:00,      2.990000,     24.996000,      0.125449
                1778438520,           2026-05-10 18:42:00,           2026-05-10 11:42:00,      2.990000,     25.329000,      0.171093
                1778439120,           2026-05-10 18:52:00,           2026-05-10 11:52:00,      2.990000,     25.462000,      0.136985
                1778439720,           2026-05-10 19:02:00,           2026-05-10 12:02:00,      2.990000,     25.445000,      0.124947
                1778440320,           2026-05-10 19:12:00,           2026-05-10 12:12:00,      2.990000,     25.379000,      0.159557
                1778440920,           2026-05-10 19:22:00,           2026-05-10 12:22:00,      2.980000,     25.246000,      0.166579
                1778441520,           2026-05-10 19:32:00,           2026-05-10 12:32:00,      2.990000,     25.080000,      0.167582
                1778442120,           2026-05-10 19:42:00,           2026-05-10 12:42:00,      2.990000,     24.888000,      0.178115
                1778442720,           2026-05-10 19:52:00,           2026-05-10 12:52:00,      2.990000,     24.705000,      0.116922
                1778443320,           2026-05-10 20:02:00,           2026-05-10 13:02:00,      2.990000,     24.538000,      0.158052
                1778443920,           2026-05-10 20:12:00,           2026-05-10 13:12:00,      2.990000,     24.430000,      0.137487
                1778444520,           2026-05-10 20:22:00,           2026-05-10 13:22:00,      2.990000,     24.296000,      0.153538
                1778445120,           2026-05-10 20:32:00,           2026-05-10 13:32:00,      2.990000,     24.180000,      0.149525
                1778445720,           2026-05-10 20:42:00,           2026-05-10 13:42:00,      2.990000,     24.030000,      0.168585
                1778446320,           2026-05-10 20:52:00,           2026-05-10 13:52:00,      2.990000,     23.971000,      0.151531
                1778446920,           2026-05-10 21:02:00,           2026-05-10 14:02:00,      2.980000,     23.896000,      0.091842
                1778447520,           2026-05-10 21:12:00,           2026-05-10 14:12:00,      2.990000,     23.746000,      0.089335
                1778448120,           2026-05-10 21:22:00,           2026-05-10 14:22:00,      2.990000,     23.454000,      0.064757
                1778448720,           2026-05-10 21:32:00,           2026-05-10 14:32:00,      2.990000,     23.261000,      0.068268
                1778449320,           2026-05-10 21:42:00,           2026-05-10 14:42:00,      2.980000,     23.144000,      0.080306
                1778449920,           2026-05-10 21:52:00,           2026-05-10 14:52:00,      2.980000,     23.044000,      0.095354
                1778450520,           2026-05-10 22:02:00,           2026-05-10 15:02:00,      2.990000,     23.044000,      0.098865
                1778451120,           2026-05-10 22:12:00,           2026-05-10 15:12:00,      2.980000,     22.977000,      0.086325
                1778451720,           2026-05-10 22:22:00,           2026-05-10 15:22:00,      2.990000,     22.919000,      0.087830
                1778452320,           2026-05-10 22:32:00,           2026-05-10 15:32:00,      2.980000,     22.802000,      0.079804
                1778452920,           2026-05-10 22:42:00,           2026-05-10 15:42:00,      2.990000,     22.701000,      0.085322
                1778453520,           2026-05-10 22:52:00,           2026-05-10 15:52:00,      2.990000,     22.651000,      0.057233
                1778454120,           2026-05-10 23:02:00,           2026-05-10 16:02:00,      2.990000,     22.559000,      0.085322
                1778454720,           2026-05-10 23:12:00,           2026-05-10 16:12:00,      2.990000,     22.450000,      0.076795
                1778455320,           2026-05-10 23:22:00,           2026-05-10 16:22:00,      2.990000,     22.367000,      0.070776
                1778455920,           2026-05-10 23:32:00,           2026-05-10 16:32:00,      2.990000,     22.300000,      0.126452
                1778456520,           2026-05-10 23:42:00,           2026-05-10 16:42:00,      2.990000,     22.224000,      0.104884
                1778457120,           2026-05-10 23:52:00,           2026-05-10 16:52:00,      2.990000,     22.174000,      0.076293
                1778457720,           2026-05-11 00:02:00,           2026-05-10 17:02:00,      2.990000,     22.099000,      0.102376
                1778458320,           2026-05-11 00:12:00,           2026-05-10 17:12:00,      2.980000,     21.990000,      0.081309
                1778458920,           2026-05-11 00:22:00,           2026-05-10 17:22:00,      2.980000,     21.915000,      0.043690
                1778459520,           2026-05-11 00:32:00,           2026-05-10 17:32:00,      2.980000,     21.831000,      0.061747
                1778460120,           2026-05-11 00:42:00,           2026-05-10 17:42:00,      2.980000,     21.739000,      0.060744
                1778460720,           2026-05-11 00:52:00,           2026-05-10 17:52:00,      2.980000,     21.688000,      0.062249
                1778461320,           2026-05-11 01:02:00,           2026-05-10 18:02:00,      2.990000,     21.621000,      0.035163
                1778461920,           2026-05-11 01:12:00,           2026-05-10 18:12:00,      2.990000,     21.571000,      0.064255
                1778462520,           2026-05-11 01:22:00,           2026-05-10 18:22:00,      2.990000,     21.504000,      0.106388
                1778463120,           2026-05-11 01:32:00,           2026-05-10 18:32:00,      2.980000,     21.420000,      0.108896
                1778463720,           2026-05-11 01:42:00,           2026-05-10 18:42:00,      2.980000,     21.370000,      0.100871
                1778464320,           2026-05-11 01:52:00,           2026-05-10 18:52:00,      2.980000,     21.294000,      0.084319
                1778464920,           2026-05-11 02:02:00,           2026-05-10 19:02:00,      2.990000,     21.219000,      0.079303
                1778465520,           2026-05-11 02:12:00,           2026-05-10 19:12:00,      2.990000,     21.110000,      0.083817
                1778466120,           2026-05-11 02:22:00,           2026-05-10 19:22:00,      2.980000,     20.959000,      0.084319
                1778466720,           2026-05-11 02:32:00,           2026-05-10 19:32:00,      2.990000,     20.842000,      0.062249
                1778467320,           2026-05-11 02:42:00,           2026-05-10 19:42:00,      2.980000,     20.758000,      0.077296
                1778467920,           2026-05-11 02:52:00,           2026-05-10 19:52:00,      2.990000,     20.690000,      0.100871
                1778468520,           2026-05-11 03:02:00,           2026-05-10 20:02:00,      2.980000,     20.573000,      0.075290
                1778469120,           2026-05-11 03:12:00,           2026-05-10 20:12:00,      2.980000,     20.539000,      0.075290
                1778469720,           2026-05-11 03:22:00,           2026-05-10 20:22:00,      2.980000,     20.481000,      0.046700
                1778470320,           2026-05-11 03:32:00,           2026-05-10 20:32:00,      2.980000,     20.430000,      0.072281
                1778470920,           2026-05-11 03:42:00,           2026-05-10 20:42:00,      2.980000,     20.371000,      0.028643
                1778471520,           2026-05-11 03:52:00,           2026-05-10 20:52:00,      2.990000,     20.321000,      0.055728
                1778472120,           2026-05-11 04:02:00,           2026-05-10 21:02:00,      2.990000,     20.304000,      0.094350
                1778472720,           2026-05-11 04:12:00,           2026-05-10 21:12:00,      2.990000,     20.271000,      0.010084
                1778473320,           2026-05-11 04:22:00,           2026-05-10 21:22:00,      2.990000,     20.245000,      0.066262
                1778473920,           2026-05-11 04:32:00,           2026-05-10 21:32:00,      2.980000,     20.262000,      0.032655
                1778474520,           2026-05-11 04:42:00,           2026-05-10 21:42:00,      2.990000,     20.203000,      0.075290
                1778475120,           2026-05-11 04:52:00,           2026-05-10 21:52:00,      2.990000,     20.212000,      0.045195
                1778475720,           2026-05-11 05:02:00,           2026-05-10 22:02:00,      2.990000,     20.203000,      0.080306
                1778476320,           2026-05-11 05:12:00,           2026-05-10 22:12:00,      2.990000,     20.145000,      0.067265
                1778476920,           2026-05-11 05:22:00,           2026-05-10 22:22:00,      2.980000,     20.153000,      0.072782
                1778477520,           2026-05-11 05:32:00,           2026-05-10 22:32:00,      2.990000,     20.094000,      0.039176
                1778478120,           2026-05-11 05:42:00,           2026-05-10 22:42:00,      2.980000,     20.069000,      0.110401
                1778478720,           2026-05-11 05:52:00,           2026-05-10 22:52:00,      2.980000,     20.035000,      0.066262
                1778479320,           2026-05-11 06:02:00,           2026-05-10 23:02:00,      2.990000,     19.993000,      0.040681
                1778479920,           2026-05-11 06:12:00,           2026-05-10 23:12:00,      2.980000,     19.977000,      0.046198
                1778480520,           2026-05-11 06:22:00,           2026-05-10 23:22:00,      2.980000,     19.926000,      0.046198
                1778481120,           2026-05-11 06:32:00,           2026-05-10 23:32:00,      2.990000,     19.859000,      0.109398
                1778481720,           2026-05-11 06:42:00,           2026-05-10 23:42:00,      2.990000,     19.825000,      0.056230
